,CST,PV
4941,0.0,
4942,0.0,
4943,0.0,
4944,0.0,
4945,0.0,
4946,0.0,
4947,0.0,
4948,0.0,
4949,0.0,
4950,0.0,
4951,0.127023605,
4952,0.727190181,
4953,0.877509487,
4954,0.936509709,
4955,0.954221362,
4956,0.954360917,
4957,0.942812072,
4958,0.88980877,
4959,0.768320764,
4960,0.0,
4961,0.0,
4962,0.0,
4963,0.0,
4964,0.0,
4965,0.0,
4966,0.0,
4967,0.0,
4968,0.0,
4969,0.0,
4970,0.0,
4971,0.0,
4972,0.0,
4973,0.0,
4974,0.0,
4975,0.117177991,
4976,0.722196477,
4977,0.871324299,
4978,0.934558571,
4979,0.954530753,
4980,0.954647927,
4981,0.938447683,
4982,0.884405617,
4983,0.762548975,
4984,0.0,
4985,0.0,
4986,0.0,
4987,0.0,
4988,0.0,
4989,0.0,
4990,0.0,
4991,0.0,
4992,0.0,
4993,0.0,
4994,0.0,
4995,0.0,
4996,0.0,
4997,0.0,
4998,0.0,
4999,0.114838731,
5000,0.702038661,
5001,0.849211393,
5002,0.91327773,
5003,0.941461283,
5004,0.94396406,
5005,0.918929713,
5006,0.864990339,
5007,0.74333118,
5008,0.282592554,
5009,0.0,
5010,0.0,
5011,0.0,
5012,0.0,
5013,0.0,
5014,0.0,
5015,0.0,
5016,0.0,
5017,0.0,
5018,0.0,
5019,0.0,
5020,0.0,
5021,0.0,
5022,0.0,
5023,0.101007764,
5024,0.681825548,
5025,0.826923386,
5026,0.891888932,
5027,0.920075118,
5028,0.922635823,
5029,0.900587429,
5030,0.847491969,
5031,0.726071107,
5032,0.453660811,
5033,0.0,
5034,0.0,
5035,0.0,
5036,0.0,
5037,0.0,
5038,0.0,
5039,0.0,
5040,0.0,
5041,0.0,
5042,0.0,
5043,0.0,
5044,0.0,
5045,0.0,
5046,0.0,
5047,0.072118404,
5048,0.673208677,
5049,0.818608007,
5050,0.883430048,
5051,0.916182057,
5052,0.92038056,
5053,0.894973627,
5054,0.837548008,
5055,0.716926296,
5056,0.449058125,
5057,0.0,
5058,0.0,
5059,0.0,
5060,0.0,
5061,0.0,
5062,0.0,
5063,0.0,
5064,0.0,
5065,0.0,
5066,0.0,
5067,0.0,
5068,0.0,
5069,0.0,
5070,0.0,
5071,0.070867016,
5072,0.673385096,
5073,0.812068664,
5074,0.869120381,
5075,0.826382281,
5076,0.880387483,
5077,0.889384839,
5078,0.815042768,
5079,0.693361228,
5080,0.420948299,
5081,0.0,
5082,0.0,
5083,0.0,
5084,0.0,
5085,0.0,
5086,0.0,
5087,0.0,
5088,0.0,
5089,0.0,
5090,0.0,
5091,0.0,
5092,0.0,
5093,0.0,
5094,0.0,
5095,0.172058309,
5096,0.733869079,
5097,0.873337315,
5098,0.93505228,
5099,0.955564251,
5100,0.955697223,
5101,0.940023602,
5102,0.8886423,
5103,0.772184861,
5104,0.0,
5105,0.0,
5106,0.0,
5107,0.0,
5108,0.0,
5109,0.0,
5110,0.0,
5111,0.0,
5112,0.0,
5113,0.0,
5114,0.0,
5115,0.0,
5116,0.0,
5117,0.0,
5118,0.0,
5119,0.175124572,
5120,0.735979521,
5121,0.87368752,
5122,0.933406583,
5123,0.955824929,
5124,0.955190348,
5125,0.93872021,
5126,0.88848168,
5127,0.774811394,
5128,0.0,
5129,0.0,
5130,0.0,
5131,0.0,
5132,0.0,
5133,0.0,
5134,0.0,
5135,0.0,
5136,0.0,
5137,0.0,
5138,0.0,
5139,0.0,
5140,0.0,
5141,0.0,
5142,0.0,
5143,0.178737207,
5144,0.737110444,
5145,0.869962978,
5146,0.92662631,
5147,0.954462292,
5148,0.955120571,
5149,0.934709975,
5150,0.885965738,
5151,0.772907652,
5152,0.0,
5153,0.0,
5154,0.0,
5155,0.0,
5156,0.0,
5157,0.0,
5158,0.0,
5159,0.0,
5160,0.0,
5161,0.0,
5162,0.0,
5163,0.0,
5164,0.0,
5165,0.0,
5166,0.0,
5167,0.169492338,
5168,0.723071988,
5169,0.854848894,
5170,0.912061231,
5171,0.94138229,
5172,0.944070701,
5173,0.919403674,
5174,0.871072836,
5175,0.758567704,
5176,0.255285828,
5177,0.0,
5178,0.0,
5179,0.0,
5180,0.0,
5181,0.0,
5182,0.0,
5183,0.0,
5184,0.0,
5185,0.0,
5186,0.0,
5187,0.0,
5188,0.0,
5189,0.0,
5190,0.0,
5191,0.180677813,
5192,0.735718843,
5193,0.866716346,
5194,0.92432365,
5195,0.953253692,
5196,0.955634028,
5197,0.933369719,
5198,0.884121241,
5199,0.772352064,
5200,0.0,
5201,0.0,
5202,0.0,
5203,0.0,
5204,0.0,
5205,0.0,
5206,0.0,
5207,0.0,
5208,0.0,
5209,0.0,
5210,0.0,
5211,0.0,
5212,0.0,
5213,0.0,
5214,0.0,
5215,0.173912022,
5216,0.723522251,
5217,0.852588364,
5218,0.910169337,
5219,0.937412868,
5220,0.942631703,
5221,0.918629538,
5222,0.870681818,
5223,0.761165272,
5224,0.247106054,
5225,0.0,
5226,0.0,
5227,0.0,
5228,0.0,
5229,0.0,
5230,0.0,
5231,0.0,
5232,0.0,
5233,0.0,
5234,0.0,
5235,0.0,
5236,0.0,
5237,0.0,
5238,0.0,
5239,0.162475084,
5240,0.706152904,
5241,0.832767586,
5242,0.889720561,
5243,0.919322047,
5244,0.924698869,
5245,0.90061376,
5246,0.850181696,
5247,0.742183142,
5248,0.298396514,
5249,0.0,
5250,0.0,
5251,0.0,
5252,0.0,
5253,0.0,
5254,0.0,
5255,0.0,
5256,0.0,
5257,0.0,
5258,0.0,
5259,0.0,
5260,0.0,
5261,0.0,
5262,0.0,
5263,0.0,
5264,0.622496187,
5265,0.824597028,
5266,0.586013053,
5267,0.724636059,
5268,0.918188491,
5269,0.892968509,
5270,0.842735245,
5271,0.734189003,
5272,0.363762293,
5273,0.0,
5274,0.0,
5275,0.0,
5276,0.0,
5277,0.0,
5278,0.0,
5279,0.0,
5280,0.0,
5281,0.0,
5282,0.0,
5283,0.0,
5284,0.0,
5285,0.0,
5286,0.0,
5287,0.0,
5288,0.0,
5289,0.02742153,
5290,0.783126773,
5291,0.786572205,
5292,0.841158009,
5293,0.716694582,
5294,0.462816154,
5295,0.236402439,
5296,0.346948533,
5297,0.0,
5298,0.0,
5299,0.0,
5300,0.0,
5301,0.0,
5302,0.0,
5303,0.0,
5304,0.0,
5305,0.0,
5306,0.0,
5307,0.0,
5308,0.0,
5309,0.0,
5310,0.0,
5311,0.0,
5312,0.0,
5313,0.0,
5314,0.0,
5315,0.0,
5316,0.0,
5317,0.146875191,
5318,0.0,
5319,0.398981532,
5320,0.510619052,
5321,0.0,
5322,0.0,
5323,0.0,
5324,0.0,
5325,0.0,
5326,0.0,
5327,0.0,
5328,0.0,
5329,0.0,
5330,0.0,
5331,0.0,
5332,0.0,
5333,0.0,
5334,0.0,
5335,0.220581364,
5336,0.766492065,
5337,0.891278049,
5338,0.947786027,
5339,0.959013632,
5340,0.959175569,
5341,0.955287774,
5342,0.905693041,
5343,0.797728716,
5344,0.0,
5345,0.0,
5346,0.0,
5347,0.0,
5348,0.0,
5349,0.0,
5350,0.0,
5351,0.0,
5352,0.0,
5353,0.0,
5354,0.0,
5355,0.0,
5356,0.0,
5357,0.0,
5358,0.0,
5359,0.225066876,
5360,0.767443937,
5361,0.889740309,
5362,0.944307681,
5363,0.955556352,
5364,0.955730137,
5365,0.952342634,
5366,0.903614196,
5367,0.795927665,
5368,0.0,
5369,0.0,
5370,0.0,
5371,0.0,
5372,0.0,
5373,0.0,
5374,0.0,
5375,0.0,
5376,0.0,
5377,0.0,
5378,0.0,
5379,0.0,
5380,0.0,
5381,0.0,
5382,0.0,
5383,0.221758367,
5384,0.76147598,
5385,0.883561704,
5386,0.939556224,
5387,0.955265392,
5388,0.95545366,
5389,0.948154663,
5390,0.900391262,
5391,0.793344579,
5392,0.0,
5393,0.0,
5394,0.0,
5395,0.0,
5396,0.0,
5397,0.0,
5398,0.0,
5399,0.0,
5400,0.0,
5401,0.0,
5402,0.0,
5403,0.0,
5404,0.0,
5405,0.0,
5406,0.0,
5407,0.200927789,
5408,0.741045636,
5409,0.864762574,
5410,0.922186877,
5411,0.950716685,
5412,0.955689324,
5413,0.929704422,
5414,0.879094623,
5415,0.771458121,
5416,0.0,
5417,0.0,
5418,0.0,
5419,0.0,
5420,0.0,
5421,0.0,
5422,0.0,
5423,0.0,
5424,0.0,
5425,0.0,
5426,0.0,
5427,0.0,
5428,0.0,
5429,0.0,
5430,0.0,
5431,0.168811677,
5432,0.696003559,
5433,0.814679398,
5434,0.874210193,
5435,0.906376334,
5436,0.69595353,
5437,0.873413676,
5438,0.713436102,
5439,0.527650044,
5440,0.0,
5441,0.0,
5442,0.0,
5443,0.0,
5444,0.0,
5445,0.0,
5446,0.0,
5447,0.0,
5448,0.0,
5449,0.0,
5450,0.0,
5451,0.0,
5452,0.0,
5453,0.0,
5454,0.0,
5455,0.0,
5456,0.315419607,
5457,0.79115646,
5458,0.888221002,
5459,0.895138196,
5460,0.844313798,
5461,0.766330129,
5462,0.626191764,
5463,0.0,
5464,0.0,
5465,0.0,
5466,0.0,
5467,0.0,
5468,0.0,
5469,0.0,
5470,0.0,
5471,0.0,
5472,0.0,
5473,0.0,
5474,0.0,
5475,0.0,
5476,0.0,
5477,0.0,
5478,0.0,
5479,0.207717277,
5480,0.734861764,
5481,0.851083539,
5482,0.904938653,
5483,0.931401465,
5484,0.936576854,
5485,0.910960588,
5486,0.86179242,
5487,0.758439998,
5488,0.307898112,
5489,0.0,
5490,0.0,
5491,0.0,
5492,0.0,
5493,0.0,
5494,0.0,
5495,0.0,
5496,0.0,
5497,0.0,
5498,0.0,
5499,0.0,
5500,0.0,
5501,0.0,
5502,0.0,
5503,0.218459073,
5504,0.743336446,
5505,0.857155503,
5506,0.911035632,
5507,0.939541742,
5508,0.944664469,
5509,0.917923863,
5510,0.868455519,
5511,0.709736574,
5512,0.301020414,
5513,0.0,
5514,0.0,
5515,0.0,
5516,0.0,
5517,0.0,
5518,0.0,
5519,0.0,
5520,0.0,
5521,0.0,
5522,0.0,
5523,0.0,
5524,0.0,
5525,0.0,
5526,0.0,
5527,0.222177032,
5528,0.744816257,
5529,0.858203483,
5530,0.912810352,
5531,0.939444317,
5532,0.944306365,
5533,0.91496819,
5534,0.863536859,
5535,0.760566239,
5536,0.253446597,
5537,0.0,
5538,0.0,
5539,0.0,
5540,0.0,
5541,0.0,
5542,0.0,
5543,0.0,
5544,0.0,
5545,0.0,
5546,0.0,
5547,0.0,
5548,0.0,
5549,0.0,
5550,0.0,
5551,0.222232327,
5552,0.741378725,
5553,0.854239328,
5554,0.910859213,
5555,0.941781207,
5556,0.949171046,
5557,0.700520669,
5558,0.845606658,
5559,0.764450084,
5560,0.483745474,
5561,0.0,
5562,0.0,
5563,0.0,
5564,0.0,
5565,0.0,
5566,0.0,
5567,0.0,
5568,0.0,
5569,0.0,
5570,0.0,
5571,0.0,
5572,0.0,
5573,0.0,
5574,0.0,
5575,0.228198967,
5576,0.743649787,
5577,0.855268876,
5578,0.911613601,
5579,0.944053586,
5580,0.951128768,
5581,0.922317216,
5582,0.869593025,
5583,0.767029221,
5584,0.232052532,
5585,0.0,
5586,0.0,
5587,0.0,
5588,0.0,
5589,0.0,
5590,0.0,
5591,0.0,
5592,0.0,
5593,0.0,
5594,0.0,
5595,0.0,
5596,0.0,
5597,0.0,
5598,0.0,
5599,0.234051067,
5600,0.746442206,
5601,0.854840995,
5602,0.909862579,
5603,0.938355524,
5604,0.944959378,
5605,0.918855986,
5606,0.867726146,
5607,0.767116114,
5608,0.244330751,
5609,0.0,
5610,0.0,
5611,0.0,
5612,0.0,
5613,0.0,
5614,0.0,
5615,0.0,
5616,0.0,
5617,0.0,
5618,0.0,
5619,0.0,
5620,0.0,
5621,0.0,
5622,0.0,
5623,0.099212901,
5624,0.599725002,
5625,0.524140101,
5626,0.435072331,
5627,0.257774122,
5628,0.404243813,
5629,0.630032164,
5630,0.532630583,
5631,0.0,
5632,0.064810982,
5633,0.0,
5634,0.0,
5635,0.0,
5636,0.0,
5637,0.0,
5638,0.0,
5639,0.0,
5640,0.0,
5641,0.0,
5642,0.0,
5643,0.0,
5644,0.0,
5645,0.0,
5646,0.0,
5647,0.258516661,
5648,0.77063264,
5649,0.877305421,
5650,0.929318671,
5651,0.957213898,
5652,0.957412698,
5653,0.936646632,
5654,0.887889229,
5655,0.7876452,
5656,0.0,
5657,0.0,
5658,0.0,
5659,0.0,
5660,0.0,
5661,0.0,
5662,0.0,
5663,0.0,
5664,0.0,
5665,0.0,
5666,0.0,
5667,0.0,
5668,0.0,
5669,0.0,
5670,0.0,
5671,0.263785525,
5672,0.77413995,
5673,0.881078675,
5674,0.933430281,
5675,0.956772851,
5676,0.95638315,
5677,0.940277698,
5678,0.892664384,
5679,0.791892415,
5680,0.0,
5681,0.0,
5682,0.0,
5683,0.0,
5684,0.0,
5685,0.0,
5686,0.0,
5687,0.0,
5688,0.0,
5689,0.0,
5690,0.0,
5691,0.0,
5692,0.0,
5693,0.0,
5694,0.0,
5695,0.252307774,
5696,0.760487245,
5697,0.866666317,
5698,0.919705165,
5699,0.94634703,
5700,0.951561915,
5701,0.912805086,
5702,0.862146574,
5703,0.517396692,
5704,0.447562515,
5705,0.0,
5706,0.0,
5707,0.0,
5708,0.0,
5709,0.0,
5710,0.0,
5711,0.0,
5712,0.0,
5713,0.0,
5714,0.0,
5715,0.0,
5716,0.0,
5717,0.0,
5718,0.0,
5719,0.274394348,
5720,0.779545736,
5721,0.88404488,
5722,0.936073929,
5723,0.956159335,
5724,0.956396315,
5725,0.94521479,
5726,0.895918915,
5727,0.794121348,
5728,0.0,
5729,0.0,
5730,0.0,
5731,0.0,
5732,0.0,
5733,0.0,
5734,0.0,
5735,0.0,
5736,0.0,
5737,0.0,
5738,0.0,
5739,0.0,
5740,0.0,
5741,0.0,
5742,0.0,
5743,0.272825011,
5744,0.775904137,
5745,0.881247195,
5746,0.93380155,
5747,0.956186983,
5748,0.956405531,
5749,0.94215116,
5750,0.893634687,
5751,0.792166259,
5752,0.0,
5753,0.0,
5754,0.0,
5755,0.0,
5756,0.0,
5757,0.0,
5758,0.0,
5759,0.0,
5760,0.0,
5761,0.0,
5762,0.0,
5763,0.0,
5764,0.0,
5765,0.0,
5766,0.0,
5767,0.28490443,
5768,0.788795871,
5769,0.892337878,
5770,0.942371025,
5771,0.956151436,
5772,0.956305473,
5773,0.938534575,
5774,0.887818135,
5775,0.787027734,
5776,0.0,
5777,0.0,
5778,0.0,
5779,0.0,
5780,0.0,
5781,0.0,
5782,0.0,
5783,0.0,
5784,0.0,
5785,0.0,
5786,0.0,
5787,0.0,
5788,0.0,
5789,0.0,
5790,0.0,
5791,0.295439525,
5792,0.794357012,
5793,0.895966311,
5794,0.947130381,
5795,0.956263343,
5796,0.956479259,
5797,0.950843075,
5798,0.900962648,
5799,0.759339207,
5800,0.0,
5801,0.0,
5802,0.0,
5803,0.0,
5804,0.0,
5805,0.0,
5806,0.0,
5807,0.0,
5808,0.0,
5809,0.0,
5810,0.0,
5811,0.0,
5812,0.0,
5813,0.0,
5814,0.0,
5815,0.265127098,
5816,0.757660595,
5817,0.859583236,
5818,0.913418602,
5819,0.942399989,
5820,0.950141349,
5821,0.918558444,
5822,0.863660615,
5823,0.761352224,
5824,0.0,
5825,0.0,
5826,0.0,
5827,0.0,
5828,0.0,
5829,0.0,
5830,0.0,
5831,0.0,
5832,0.0,
5833,0.0,
5834,0.0,
5835,0.0,
5836,0.0,
5837,0.0,
5838,0.0,
5839,0.321296721,
5840,0.789523928,
5841,0.891020004,
5842,0.943740245,
5843,0.955628762,
5844,0.955781483,
5845,0.802264258,
5846,0.767158244,
5847,0.535866682,
5848,0.0,
5849,0.0,
5850,0.0,
5851,0.0,
5852,0.0,
5853,0.0,
5854,0.0,
5855,0.0,
5856,0.0,
5857,0.0,
5858,0.0,
5859,0.0,
5860,0.0,
5861,0.0,
5862,0.0,
5863,0.04544152,
5864,0.315233972,
5865,0.380895977,
5866,0.352576818,
5867,0.24978525,
5868,0.246708454,
5869,0.0,
5870,0.063937709,
5871,0.0,
5872,0.0,
5873,0.0,
5874,0.0,
5875,0.0,
5876,0.0,
5877,0.0,
5878,0.0,
5879,0.0,
5880,0.0,
5881,0.0,
5882,0.0,
5883,0.0,
5884,0.0,
5885,0.0,
5886,0.0,
5887,0.263265485,
5888,0.76328493,
5889,0.867262718,
5890,0.921311366,
5891,0.950571864,
5892,0.958018315,
5893,0.924178829,
5894,0.853304572,
5895,0.452182317,
5896,0.0,
5897,0.0,
5898,0.0,
5899,0.0,
5900,0.0,
5901,0.0,
5902,0.0,
5903,0.0,
5904,0.0,
5905,0.0,
5906,0.0,
5907,0.0,
5908,0.0,
5909,0.0,
5910,0.0,
5911,0.115529397,
5912,0.726579298,
5913,0.818134046,
5914,0.825487021,
5915,0.530957238,
5916,0.753687224,
5917,0.893772926,
5918,0.822573479,
5919,0.718282351,
5920,0.486626103,
5921,0.0,
5922,0.0,
5923,0.0,
5924,0.0,
5925,0.0,
5926,0.0,
5927,0.0,
5928,0.0,
5929,0.0,
5930,0.0,
5931,0.0,
5932,0.0,
5933,0.0,
5934,0.0,
5935,0.051448842,
5936,0.711865448,
5937,0.818245953,
5938,0.886419951,
5939,0.92356663,
5940,0.932116356,
5941,0.89029458,
5942,0.795219357,
5943,0.471546249,
5944,0.0,
5945,0.0,
5946,0.0,
5947,0.0,
5948,0.0,
5949,0.0,
5950,0.0,
5951,0.0,
5952,0.0,
5953,0.0,
5954,0.0,
5955,0.0,
5956,0.0,
5957,0.0,
5958,0.0,
5959,0.258129593,
5960,0.763598271,
5961,0.869943229,
5962,0.923607443,
5963,0.948520667,
5964,0.953834294,
5965,0.917838286,
5966,0.861217084,
5967,0.439439354,
5968,0.0,
5969,0.0,
5970,0.0,
5971,0.0,
5972,0.0,
5973,0.0,
5974,0.0,
5975,0.0,
5976,0.0,
5977,0.0,
5978,0.0,
5979,0.0,
5980,0.0,
5981,0.0,
5982,0.0,
5983,0.0,
5984,0.0,
5985,0.280825733,
5986,0.831436546,
5987,0.919582726,
5988,0.585263931,
5989,0.0,
5990,0.0,
5991,0.0,
5992,0.0,
5993,0.0,
5994,0.0,
5995,0.0,
5996,0.0,
5997,0.0,
5998,0.0,
5999,0.0,
6000,0.0,
6001,0.0,
6002,0.0,
6003,0.0,
6004,0.0,
6005,0.0,
6006,0.0,
6007,0.0,
6008,0.474375532,
6009,0.69834045,
6010,0.74575628,
6011,0.909335956,
6012,0.957895875,
6013,0.93649786,
6014,0.877899188,
6015,0.718544346,
6016,0.24478628,
6017,0.0,
6018,0.0,
6019,0.0,
6020,0.0,
6021,0.0,
6022,0.0,
6023,0.0,
6024,0.0,
6025,0.0,
6026,0.0,
6027,0.0,
6028,0.0,
6029,0.0,
6030,0.0,
6031,0.324226062,
6032,0.805098807,
6033,0.898641557,
6034,0.94727257,
6035,0.956003981,
6036,0.95626071,
6037,0.947477953,
6038,0.861088061,
6039,0.269627093,
6040,0.0,
6041,0.0,
6042,0.0,
6043,0.0,
6044,0.0,
6045,0.0,
6046,0.0,
6047,0.0,
6048,0.0,
6049,0.0,
6050,0.0,
6051,0.0,
6052,0.0,
6053,0.0,
6054,0.0,
6055,0.348879924,
6056,0.823924267,
6057,0.914180889,
6058,0.955375983,
6059,0.955627446,
6060,0.955830196,
6061,0.948841907,
6062,0.900917885,
6063,0.0,
6064,0.168749799,
6065,0.0,
6066,0.0,
6067,0.0,
6068,0.0,
6069,0.0,
6070,0.0,
6071,0.0,
6072,0.0,
6073,0.0,
6074,0.0,
6075,0.0,
6076,0.0,
6077,0.0,
6078,0.0,
6079,0.364202024,
6080,0.838111494,
6081,0.929626745,
6082,0.955466826,
6083,0.955485257,
6084,0.955628762,
6085,0.95617645,
6086,0.909097659,
6087,0.0,
6088,0.0,
6089,0.0,
6090,0.0,
6091,0.0,
6092,0.0,
6093,0.0,
6094,0.0,
6095,0.0,
6096,0.0,
6097,0.0,
6098,0.0,
6099,0.0,
6100,0.0,
6101,0.0,
6102,0.0,
6103,0.376130038,
6104,0.842604906,
6105,0.937327292,
6106,0.955990816,
6107,0.955865743,
6108,0.956040845,
6109,0.956470043,
6110,0.934613866,
6111,0.0,
6112,0.0,
6113,0.0,
6114,0.0,
6115,0.0,
6116,0.0,
6117,0.0,
6118,0.0,
6119,0.0,
6120,0.0,
6121,0.0,
6122,0.0,
6123,0.0,
6124,0.0,
6125,0.0,
6126,0.0,
6127,0.394299852,
6128,0.853498106,
6129,0.941777257,
6130,0.955877592,
6131,0.955765684,
6132,0.95593552,
6133,0.956273876,
6134,0.930088857,
6135,0.0,
6136,0.0,
6137,0.0,
6138,0.0,
6139,0.0,
6140,0.0,
6141,0.0,
6142,0.0,
6143,0.0,
6144,0.0,
6145,0.0,
6146,0.0,
6147,0.0,
6148,0.0,
6149,0.0,
6150,0.0,
6151,0.385140559,
6152,0.817840454,
6153,0.762597687,
6154,0.599262891,
6155,0.804572184,
6156,0.955955269,
6157,0.952282072,
6158,0.900608494,
6159,0.800244658,
6160,0.0,
6161,0.0,
6162,0.0,
6163,0.0,
6164,0.0,
6165,0.0,
6166,0.0,
6167,0.0,
6168,0.0,
6169,0.0,
6170,0.0,
6171,0.0,
6172,0.0,
6173,0.0,
6174,0.0,
6175,0.377611165,
6176,0.859862346,
6177,0.949992578,
6178,0.955287774,
6179,0.955452343,
6180,0.955627446,
6181,0.956071126,
6182,0.937293061,
6183,0.0,
6184,0.0,
6185,0.0,
6186,0.0,
6187,0.0,
6188,0.0,
6189,0.0,
6190,0.0,
6191,0.0,
6192,0.0,
6193,0.0,
6194,0.0,
6195,0.0,
6196,0.0,
6197,0.0,
6198,0.0,
6199,0.411170224,
6200,0.878827362,
6201,0.95489149,
6202,0.955040261,
6203,0.955211413,
6204,0.955391782,
6205,0.955540553,
6206,0.923084769,
6207,0.0,
6208,0.0,
6209,0.0,
6210,0.0,
6211,0.0,
6212,0.0,
6213,0.0,
6214,0.0,
6215,0.0,
6216,0.0,
6217,0.0,
6218,0.0,
6219,0.0,
6220,0.0,
6221,0.0,
6222,0.0,
6223,0.425952535,
6224,0.871125498,
6225,0.954932303,
6226,0.955271975,
6227,0.955435228,
6228,0.95561428,
6229,0.95577095,
6230,0.921037522,
6231,0.0,
6232,0.0,
6233,0.0,
6234,0.0,
6235,0.0,
6236,0.0,
6237,0.0,
6238,0.0,
6239,0.0,
6240,0.0,
6241,0.0,
6242,0.0,
6243,0.0,
6244,0.0,
6245,0.0,
6246,0.0,
6247,0.427001832,
6248,0.873199077,
6249,0.954894123,
6250,0.955019196,
6251,0.955194298,
6252,0.9553773,
6253,0.955516855,
6254,0.917253735,
6255,0.0,
6256,0.0,
6257,0.0,
6258,0.0,
6259,0.0,
6260,0.0,
6261,0.0,
6262,0.0,
6263,0.0,
6264,0.0,
6265,0.0,
6266,0.0,
6267,0.0,
6268,0.0,
6269,0.0,
6270,0.0,
6271,0.423846043,
6272,0.87413515,
6273,0.955057376,
6274,0.955248277,
6275,0.95541943,
6276,0.955609014,
6277,0.955759101,
6278,0.91924437,
6279,0.0,
6280,0.0,
6281,0.0,
6282,0.0,
6283,0.0,
6284,0.0,
6285,0.0,
6286,0.0,
6287,0.0,
6288,0.0,
6289,0.0,
6290,0.0,
6291,0.0,
6292,0.0,
6293,0.0,
6294,0.0,
6295,0.438391374,
6296,0.890078665,
6297,0.955320688,
6298,0.955386516,
6299,0.955549769,
6300,0.955705123,
6301,0.955839411,
6302,0.902863758,
6303,0.0,
6304,0.0,
6305,0.0,
6306,0.0,
6307,0.0,
6308,0.0,
6309,0.0,
6310,0.0,
6311,0.0,
6312,0.0,
6313,0.0,
6314,0.0,
6315,0.0,
6316,0.0,
6317,0.0,
6318,0.0,
6319,0.444958364,
6320,0.895601625,
6321,0.955192982,
6322,0.955240378,
6323,0.95541153,
6324,0.955602431,
6325,0.955751202,
6326,0.890402538,
6327,0.0,
6328,0.0,
6329,0.0,
6330,0.0,
6331,0.0,
6332,0.0,
6333,0.0,
6334,0.0,
6335,0.0,
6336,0.0,
6337,0.0,
6338,0.0,
6339,0.0,
6340,0.0,
6341,0.0,
6342,0.057818348,
6343,0.694218307,
6344,0.884346372,
6345,0.955256176,
6346,0.955427329,
6347,0.955587949,
6348,0.955776217,
6349,0.9559737,
6350,0.5949143,
6351,0.0,
6352,0.0,
6353,0.0,
6354,0.0,
6355,0.0,
6356,0.0,
6357,0.0,
6358,0.0,
6359,0.0,
6360,0.0,
6361,0.0,
6362,0.0,
6363,0.0,
6364,0.0,
6365,0.0,
6366,0.056964034,
6367,0.68656779,
6368,0.871134714,
6369,0.952376864,
6370,0.955422063,
6371,0.955590582,
6372,0.955790699,
6373,0.956252811,
6374,0.618858537,
6375,0.0,
6376,0.0,
6377,0.0,
6378,0.0,
6379,0.0,
6380,0.0,
6381,0.0,
6382,0.0,
6383,0.0,
6384,0.0,
6385,0.0,
6386,0.0,
6387,0.0,
6388,0.0,
6389,0.0,
6390,0.052916145,
6391,0.680007382,
6392,0.878300738,
6393,0.955722238,
6394,0.955444444,
6395,0.955622179,
6396,0.955810447,
6397,0.956292307,
6398,0.618992826,
6399,0.0,
6400,0.0,
6401,0.0,
6402,0.0,
6403,0.0,
6404,0.0,
6405,0.0,
6406,0.0,
6407,0.0,
6408,0.0,
6409,0.0,
6410,0.0,
6411,0.0,
6412,0.0,
6413,0.0,
6414,0.05561996,
6415,0.675578481,
6416,0.837621735,
6417,0.920327897,
6418,0.955391782,
6419,0.955519488,
6420,0.955706439,
6421,0.956276509,
6422,0.696773746,
6423,0.0,
6424,0.0,
6425,0.0,
6426,0.0,
6427,0.0,
6428,0.0,
6429,0.0,
6430,0.0,
6431,0.0,
6432,0.0,
6433,0.0,
6434,0.0,
6435,0.0,
6436,0.0,
6437,0.0,
6438,0.034079099,
6439,0.647057889,
6440,0.857098891,
6441,0.939578606,
6442,0.955624813,
6443,0.955560301,
6444,0.955745936,
6445,0.956028996,
6446,0.708050064,
6447,0.0,
6448,0.0,
6449,0.0,
6450,0.0,
6451,0.0,
6452,0.0,
6453,0.0,
6454,0.0,
6455,0.0,
6456,0.0,
6457,0.0,
6458,0.0,
6459,0.0,
6460,0.0,
6461,0.0,
6462,0.04405242,
6463,0.653693341,
6464,0.782714691,
6465,0.870285534,
6466,0.923450772,
6467,0.952076689,
6468,0.955466826,
6469,0.920729447,
6470,0.859471328,
6471,0.0,
6472,0.0,
6473,0.0,
6474,0.0,
6475,0.0,
6476,0.0,
6477,0.0,
6478,0.0,
6479,0.0,
6480,0.0,
6481,0.0,
6482,0.0,
6483,0.0,
6484,0.0,
6485,0.0,
6486,0.0,
6487,0.58560492,
6488,0.825194746,
6489,0.913600287,
6490,0.95605796,
6491,0.955695907,
6492,0.955623496,
6493,0.951860774,
6494,0.890656634,
6495,0.0,
6496,0.0,
6497,0.0,
6498,0.0,
6499,0.0,
6500,0.0,
6501,0.0,
6502,0.0,
6503,0.0,
6504,0.0,
6505,0.0,
6506,0.0,
6507,0.0,
6508,0.0,
6509,0.0,
6510,0.036822279,
6511,0.651735619,
6512,0.881652695,
6513,0.955350969,
6514,0.95500998,
6515,0.955129787,
6516,0.955282508,
6517,0.95549974,
6518,0.678947553,
6519,0.0,
6520,0.0,
6521,0.0,
6522,0.0,
6523,0.0,
6524,0.0,
6525,0.0,
6526,0.0,
6527,0.0,
6528,0.0,
6529,0.0,
6530,0.0,
6531,0.0,
6532,0.0,
6533,0.0,
6534,0.061826214,
6535,0.693901017,
6536,0.89872055,
6537,0.955054743,
6538,0.955106089,
6539,0.955241694,
6540,0.955456293,
6541,0.955637978,
